id colegio;Municipio;Distrito;Sección;Mesa;Desde;Hasta;Colegio electoral;Dirección
CARENAS | AYUNTAMIENTO | CALLE ALCAIDIA 2;CARENAS;1;1;U;A;Z;AYUNTAMIENTO;CALLE ALCAIDIA 2
CARIÑENA | CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL) | CALLE SAINT PIERRE D’OLERON 12;CARIÑENA;1;1;A;A;F;CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL);CALLE SAINT PIERRE D’OLERON 12
CARIÑENA | CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL) | CALLE SAINT PIERRE D’OLERON 12;CARIÑENA;1;1;B;G;M;CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL);CALLE SAINT PIERRE D’OLERON 12
CARIÑENA | CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL) | CALLE SAINT PIERRE D’OLERON 12;CARIÑENA;1;1;C;N;Z;CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL);CALLE SAINT PIERRE D’OLERON 12
CARIÑENA | CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL) | CALLE SAINT PIERRE D’OLERON 12;CARIÑENA;2;1;U;A;Z;CEIP SANTO CRISTO DE SANTIAGO (AULARIO INFANTIL);CALLE SAINT PIERRE D’OLERON 12
CASPE | COLEGIO COMPROMISO DE CASPE | PLAZA COMPROMISO 8;CASPE;1;1;U;A;Z;COLEGIO COMPROMISO DE CASPE;PLAZA COMPROMISO 8
CASPE | COLEGIO COMPROMISO DE CASPE | PLAZA COMPROMISO 8;CASPE;2;1;U;A;Z;COLEGIO COMPROMISO DE CASPE;PLAZA COMPROMISO 8
CASPE | CASA DE CULTURA | CALLE GUMA 35;CASPE;3;1;A;A;G;CASA DE CULTURA;CALLE GUMA 35
CASPE | CASA DE CULTURA | CALLE GUMA 35;CASPE;3;1;B;H;Z;CASA DE CULTURA;CALLE GUMA 35
CASPE | CASA DE CULTURA | CALLE GUMA 35;CASPE;3;2;A;A;G;CASA DE CULTURA;CALLE GUMA 35
CASPE | CASA DE CULTURA | CALLE GUMA 35;CASPE;3;2;B;H;Z;CASA DE CULTURA;CALLE GUMA 35
CASPE | COLEGIO PUBLICO ALEJO LOREN | GTA FEDERICO GARCIA LORCA S/N;CASPE;4;1;A;A;G;COLEGIO PUBLICO ALEJO LOREN;GTA FEDERICO GARCIA LORCA S/N
CASPE | COLEGIO PUBLICO ALEJO LOREN | GTA FEDERICO GARCIA LORCA S/N;CASPE;4;1;B;H;Z;COLEGIO PUBLICO ALEJO LOREN;GTA FEDERICO GARCIA LORCA S/N
CASPE | COLEGIO PUBLICO ALEJO LOREN | GTA FEDERICO GARCIA LORCA S/N;CASPE;4;2;A;A;F;COLEGIO PUBLICO ALEJO LOREN;GTA FEDERICO GARCIA LORCA S/N
CASPE | COLEGIO PUBLICO ALEJO LOREN | GTA FEDERICO GARCIA LORCA S/N;CASPE;4;2;B;G;O;COLEGIO PUBLICO ALEJO LOREN;GTA FEDERICO GARCIA LORCA S/N
CASPE | COLEGIO PUBLICO ALEJO LOREN | GTA FEDERICO GARCIA LORCA S/N;CASPE;4;2;C;P;Z;COLEGIO PUBLICO ALEJO LOREN;GTA FEDERICO GARCIA LORCA S/N
CASTEJÓN DE ALARBA | AYUNTAMIENTO | CALLE COSO 3;CASTEJÓN DE ALARBA;1;1;U;A;Z;AYUNTAMIENTO;CALLE COSO 3
CASTEJÓN DE LAS ARMAS | AYUNTAMIENTO | PASEO JOAQUIN COSTA 8;CASTEJÓN DE LAS ARMAS;1;1;U;A;Z;AYUNTAMIENTO;PASEO JOAQUIN COSTA 8
CASTEJÓN DE VALDEJASA | AYUNTAMIENTO | PLAZA VIEJA 2;CASTEJÓN DE VALDEJASA;1;1;U;A;Z;AYUNTAMIENTO;PLAZA VIEJA 2
CASTILISCAR | ESCUELAS MUNICIPALES | CALLE MAYOR S/N;CASTILISCAR;1;1;U;A;Z;ESCUELAS MUNICIPALES;CALLE MAYOR S/N
CERVERA DE LA CAÑADA | AYUNTAMIENTO | PLAZA ESPAÑA 6;CERVERA DE LA CAÑADA;1;1;U;A;Z;AYUNTAMIENTO;PLAZA ESPAÑA 6
CERVERUELA | AYUNTAMIENTO | CALLE MAYOR S/N;CERVERUELA;1;1;U;A;Z;AYUNTAMIENTO;CALLE MAYOR S/N
CETINA | COLEGIO PUBLICO QUEVEDO | CALLE PALLARES 2;CETINA;1;1;U;A;Z;COLEGIO PUBLICO QUEVEDO;CALLE PALLARES 2
CIMBALLA | SALON CULTURAL | PLAZA PLAZA 1;CIMBALLA;1;1;U;A;Z;SALON CULTURAL;PLAZA PLAZA 1
CINCO OLIVAS | BIBLIOTECA MUNICIPAL | CALLE CURA (DEL) S/N;CINCO OLIVAS;1;1;U;A;Z;BIBLIOTECA MUNICIPAL;CALLE CURA (DEL) S/N
CLARÉS DE RIBOTA | AYUNTAMIENTO - BAJOS | CALLE REAL 4;CLARÉS DE RIBOTA;1;1;U;A;Z;AYUNTAMIENTO - BAJOS;CALLE REAL 4
CODO | CASA CONSISTORIAL | CALLE SAN BERNARDO 3;CODO;1;1;U;A;Z;CASA CONSISTORIAL;CALLE SAN BERNARDO 3
CODOS | ESCUELAS | CALLE MIJOLER S/N;CODOS;1;1;U;A;Z;ESCUELAS;CALLE MIJOLER S/N
CONTAMINA | SALON MULTIUSOS (CENTRO DE 3ª EDAD) | CALLE REAL 2;CONTAMINA;1;1;U;A;Z;SALON MULTIUSOS (CENTRO DE 3ª EDAD);CALLE REAL 2
COSUENDA | CENTRO CULTURAL “PILAR BAYONA” | CALLE OLMO S/N;COSUENDA;1;1;U;A;Z;CENTRO CULTURAL “PILAR BAYONA”;CALLE OLMO S/N
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;1;A;A;F;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;1;B;G;M;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;1;C;N;Z;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;2;A;A;K;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;2;B;L;Z;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO PILAR BAYONA | CALLE FRANCIA S/N;CUARTE DE HUERVA;1;3;A;A;F;COLEGIO PUBLICO PILAR BAYONA;CALLE FRANCIA S/N
CUARTE DE HUERVA | COLEGIO PUBLICO PILAR BAYONA | CALLE FRANCIA S/N;CUARTE DE HUERVA;1;3;B;G;M;COLEGIO PUBLICO PILAR BAYONA;CALLE FRANCIA S/N
CUARTE DE HUERVA | COLEGIO PUBLICO PILAR BAYONA | CALLE FRANCIA S/N;CUARTE DE HUERVA;1;3;C;N;Z;COLEGIO PUBLICO PILAR BAYONA;CALLE FRANCIA S/N
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;4;A;A;F;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;4;B;G;M;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;4;C;N;Z;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;5;A;A;F;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;5;B;G;M;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;5;C;N;Z;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;6;A;A;F;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;6;B;G;M;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | COLEGIO PUBLICO | CALLE FORO ROMANO 1;CUARTE DE HUERVA;1;6;C;N;Z;COLEGIO PUBLICO;CALLE FORO ROMANO 1
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;7;A;A;L;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUARTE DE HUERVA | AUDITORIO | CALLE MONASTERIO DE SIRESA 7;CUARTE DE HUERVA;1;7;B;M;Z;AUDITORIO;CALLE MONASTERIO DE SIRESA 7
CUBEL | SALON CASA CONSISTORIAL | CALLE MEDIO 13;CUBEL;1;1;U;A;Z;SALON CASA CONSISTORIAL;CALLE MEDIO 13
CUERLAS (LAS) | AYUNTAMIENTO | CALLE HORNO A 19;CUERLAS (LAS);1;1;U;A;Z;AYUNTAMIENTO;CALLE HORNO A 19
CHIPRANA | BIBLIOTECA-BAJOS | CALLE VIRGEN (DE LA) 17;CHIPRANA;1;1;U;A;Z;BIBLIOTECA-BAJOS;CALLE VIRGEN (DE LA) 17
CHODES | CENTRO CULTURAL | PLAZA ESPAÑA 1;CHODES;1;1;U;A;Z;CENTRO CULTURAL;PLAZA ESPAÑA 1
DAROCA | IGLESIA DE ESCOLAPIOS | CALLE MAYOR 2;DAROCA;1;1;A;A;L;IGLESIA DE ESCOLAPIOS;CALLE MAYOR 2
DAROCA | IGLESIA DE ESCOLAPIOS | CALLE MAYOR 2;DAROCA;1;1;B;M;Z;IGLESIA DE ESCOLAPIOS;CALLE MAYOR 2
DAROCA | CASA DE LA PROVINCIA | CALLE MAYOR 116;DAROCA;2;1;A;A;L;CASA DE LA PROVINCIA;CALLE MAYOR 116
DAROCA | CASA DE LA PROVINCIA | CALLE MAYOR 116;DAROCA;2;1;B;M;Z;CASA DE LA PROVINCIA;CALLE MAYOR 116
EJEA DE LOS CABALLEROS | CENTRO CIVICO | PASEO MURO (DEL) 22;EJEA DE LOS CABALLEROS;1;1;A;A;K;CENTRO CIVICO;PASEO MURO (DEL) 22
EJEA DE LOS CABALLEROS | CENTRO CIVICO | PASEO MURO (DEL) 22;EJEA DE LOS CABALLEROS;1;1;B;L;Z;CENTRO CIVICO;PASEO MURO (DEL) 22
EJEA DE LOS CABALLEROS | CENTRO DE MAYORES | CALLE LIBERTAD 18;EJEA DE LOS CABALLEROS;1;2;A;A;K;CENTRO DE MAYORES;CALLE LIBERTAD 18
EJEA DE LOS CABALLEROS | CENTRO DE MAYORES | CALLE LIBERTAD 18;EJEA DE LOS CABALLEROS;1;2;B;L;Z;CENTRO DE MAYORES;CALLE LIBERTAD 18
EJEA DE LOS CABALLEROS | COLEGIO PUBLICO FERRER Y RACAJ | CALLE ALEGRIA S/N;EJEA DE LOS CABALLEROS;1;4;A;A;K;COLEGIO PUBLICO FERRER Y RACAJ;CALLE ALEGRIA S/N
EJEA DE LOS CABALLEROS | COLEGIO PUBLICO FERRER Y RACAJ | CALLE ALEGRIA S/N;EJEA DE LOS CABALLEROS;1;4;B;L;Z;COLEGIO PUBLICO FERRER Y RACAJ;CALLE ALEGRIA S/N
EJEA DE LOS CABALLEROS | COLEGIO PUBLICO VALAREÑA | CALLE SAN MIGUEL-VALAREÑA 11;EJEA DE LOS CABALLEROS;1;5;A;A;Z;COLEGIO PUBLICO VALAREÑA;CALLE SAN MIGUEL-VALAREÑA 11
EJEA DE LOS CABALLEROS | CASA DE CULTURA EL BAYO | PLAZA MAYOR-EL BAYO S/N;EJEA DE LOS CABALLEROS;1;5;B;A;Z;CASA DE CULTURA EL BAYO;PLAZA MAYOR-EL BAYO S/N
EJEA DE LOS CABALLEROS | SALON DE CINE PINSORO | CALLE ARCO (DEL)-PINSORO 9;EJEA DE LOS CABALLEROS;1;5;C;A;Z;SALON DE CINE PINSORO;CALLE ARCO (DEL)-PINSORO 9
EJEA DE LOS CABALLEROS | COLEGIO NTRA. SRA. DE LA MERCED | CALLE JUSTICIA MAYOR DE ARAGON 51;EJEA DE LOS CABALLEROS;1;7;A;A;K;COLEGIO NTRA. SRA. DE LA MERCED;CALLE JUSTICIA MAYOR DE ARAGON 51
EJEA DE LOS CABALLEROS | COLEGIO NTRA. SRA. DE LA MERCED | CALLE JUSTICIA MAYOR DE ARAGON 51;EJEA DE LOS CABALLEROS;1;7;B;L;Z;COLEGIO NTRA. SRA. DE LA MERCED;CALLE JUSTICIA MAYOR DE ARAGON 51
EJEA DE LOS CABALLEROS | TEATRO DE LA VILLA | PLAZA OLIVA 16;EJEA DE LOS CABALLEROS;2;1;A;A;H;TEATRO DE LA VILLA;PLAZA OLIVA 16
EJEA DE LOS CABALLEROS | TEATRO DE LA VILLA | PLAZA OLIVA 16;EJEA DE LOS CABALLEROS;2;1;B;I;Z;TEATRO DE LA VILLA;PLAZA OLIVA 16
EJEA DE LOS CABALLEROS | SOFEJEA | PLAZA DIPUTACION 2;EJEA DE LOS CABALLEROS;2;2;A;A;K;SOFEJEA;PLAZA DIPUTACION 2
EJEA DE LOS CABALLEROS | SOFEJEA | PLAZA DIPUTACION 2;EJEA DE LOS CABALLEROS;2;2;B;L;Z;SOFEJEA;PLAZA DIPUTACION 2
EJEA DE LOS CABALLEROS | CENTRO PSICOSOCIAL CINCO VILLAS | CALLE MOLINO BAJO 17;EJEA DE LOS CABALLEROS;2;3;A;A;K;CENTRO PSICOSOCIAL CINCO VILLAS;CALLE MOLINO BAJO 17
EJEA DE LOS CABALLEROS | CENTRO PSICOSOCIAL CINCO VILLAS | CALLE MOLINO BAJO 17;EJEA DE LOS CABALLEROS;2;3;B;L;Z;CENTRO PSICOSOCIAL CINCO VILLAS;CALLE MOLINO BAJO 17
EJEA DE LOS CABALLEROS | COLEGIO PUBLICO BARDENAS | PASEO JOTA ARAGONESA (DE LA) 1 D;EJEA DE LOS CABALLEROS;2;4;A;A;Z;COLEGIO PUBLICO BARDENAS;PASEO JOTA ARAGONESA (DE LA) 1 D
EJEA DE LOS CABALLEROS | SALON CINE SANTA ANASTASIA | CALLE MAYOR-SANTA ANASTASIA 14 D;EJEA DE LOS CABALLEROS;2;4;B;A;Z;SALON CINE SANTA ANASTASIA;CALLE MAYOR-SANTA ANASTASIA 14 D
EJEA DE LOS CABALLEROS | COLEGIO PUBLICO RIVAS | AVDA CONSTITUCION (DE LA)-RIVAS 3;EJEA DE LOS CABALLEROS;2;4;C;A;Z;COLEGIO PUBLICO RIVAS;AVDA CONSTITUCION (DE LA)-RIVAS 3
EJEA DE LOS CABALLEROS | ADISCIV | AVDA COSCULLUELA 32;EJEA DE LOS CABALLEROS;2;6;A;A;K;ADISCIV;AVDA COSCULLUELA 32
EJEA DE LOS CABALLEROS | ADISCIV | AVDA COSCULLUELA 32;EJEA DE LOS CABALLEROS;2;6;B;L;Z;ADISCIV;AVDA COSCULLUELA 32
EJEA DE LOS CABALLEROS | CLUB SOCIAL DE LAS ERAS | CALLE ERAS ALTAS 13;EJEA DE LOS CABALLEROS;2;7;A;A;K;CLUB SOCIAL DE LAS ERAS;CALLE ERAS ALTAS 13
EJEA DE LOS CABALLEROS | CLUB SOCIAL DE LAS ERAS | CALLE ERAS ALTAS 13;EJEA DE LOS CABALLEROS;2;7;B;L;Z;CLUB SOCIAL DE LAS ERAS;CALLE ERAS ALTAS 13
EJEA DE LOS CABALLEROS | POLIDEPORTIVO MUNICIPAL | PASEO CONSTITUCION (DE LA) 128;EJEA DE LOS CABALLEROS;2;8;A;A;K;POLIDEPORTIVO MUNICIPAL;PASEO CONSTITUCION (DE LA) 128
EJEA DE LOS CABALLEROS | POLIDEPORTIVO MUNICIPAL | PASEO CONSTITUCION (DE LA) 128;EJEA DE LOS CABALLEROS;2;8;B;L;Z;POLIDEPORTIVO MUNICIPAL;PASEO CONSTITUCION (DE LA) 128
EMBID DE ARIZA | CAMARA AGRARIA | CALLE SAN MARTIN S/N;EMBID DE ARIZA;1;1;U;A;Z;CAMARA AGRARIA;CALLE SAN MARTIN S/N
ENCINACORBA | CENTRO SOCIAL | CALLE LACASA 49;ENCINACORBA;1;1;U;A;Z;CENTRO SOCIAL;CALLE LACASA 49
ÉPILA | UNIVERSIDAD POPULAR | PLAZA BUENO MONREAL 1;ÉPILA;1;1;A;A;K;UNIVERSIDAD POPULAR;PLAZA BUENO MONREAL 1
ÉPILA | UNIVERSIDAD POPULAR | PLAZA BUENO MONREAL 1;ÉPILA;1;1;B;L;Z;UNIVERSIDAD POPULAR;PLAZA BUENO MONREAL 1
ÉPILA | GIMNASIO MUNICIPAL | CALLE ESCUELAS 2;ÉPILA;1;2;U;A;Z;GIMNASIO MUNICIPAL;CALLE ESCUELAS 2
ÉPILA | AYUNTAMIENTO | PLAZA ESPAÑA 1;ÉPILA;2;1;A;A;G;AYUNTAMIENTO;PLAZA ESPAÑA 1
ÉPILA | AYUNTAMIENTO | PLAZA ESPAÑA 1;ÉPILA;2;1;B;H;Z;AYUNTAMIENTO;PLAZA ESPAÑA 1
ÉPILA | DEPENDENCIAS MUNICIPALES | PLAZA ESPAÑA 1;ÉPILA;3;1;A;A;L;DEPENDENCIAS MUNICIPALES;PLAZA ESPAÑA 1
ÉPILA | DEPENDENCIAS MUNICIPALES | PLAZA ESPAÑA 1;ÉPILA;3;1;B;M;Z;DEPENDENCIAS MUNICIPALES;PLAZA ESPAÑA 1
ERLA | GRUPO ESCOLAR GRAL.UNGRIA | PLAZA AUTONOMIA (DE LA) 1;ERLA;1;1;U;A;Z;GRUPO ESCOLAR GRAL.UNGRIA;PLAZA AUTONOMIA (DE LA) 1
ESCATRÓN | PABELLON MUNICIPAL SANTA LUCIA | CALLE SASTAGO (PROLONGACION) S/N;ESCATRÓN;1;1;A;A;L;PABELLON MUNICIPAL SANTA LUCIA;CALLE SASTAGO (PROLONGACION) S/N
ESCATRÓN | PABELLON MUNICIPAL SANTA LUCIA | CALLE SASTAGO (PROLONGACION) S/N;ESCATRÓN;1;1;B;M;Z;PABELLON MUNICIPAL SANTA LUCIA;CALLE SASTAGO (PROLONGACION) S/N
FABARA | ESCUELAS PUBLICAS | AVDA JOTA (LA) S/N;FABARA;1;1;A;A;K;ESCUELAS PUBLICAS;AVDA JOTA (LA) S/N
FABARA | ESCUELAS PUBLICAS | AVDA JOTA (LA) S/N;FABARA;1;1;B;L;Z;ESCUELAS PUBLICAS;AVDA JOTA (LA) S/N
FARLETE | BIBLIOTECA | CALLE HORNO (DEL) S/N;FARLETE;1;1;U;A;Z;BIBLIOTECA;CALLE HORNO (DEL) S/N
FAYÓN | AYUNTAMIENTO | PLAZA MAYOR S/N;FAYÓN;1;1;U;A;Z;AYUNTAMIENTO;PLAZA MAYOR S/N
FAYOS (LOS) | BIBLIOTECA MUNICIPAL | CALLE SANTA LUCIA S/N;FAYOS (LOS);1;1;U;A;Z;BIBLIOTECA MUNICIPAL;CALLE SANTA LUCIA S/N
FIGUERUELAS | SALA MULTIUSOS | AVDA ARAGON S/N;FIGUERUELAS;1;1;A;A;K;SALA MULTIUSOS;AVDA ARAGON S/N
FIGUERUELAS | SALA MULTIUSOS | AVDA ARAGON S/N;FIGUERUELAS;1;1;B;L;Z;SALA MULTIUSOS;AVDA ARAGON S/N
FOMBUENA | CASA CONSISTORIAL | CALLE MAYOR 7;FOMBUENA;1;1;U;A;Z;CASA CONSISTORIAL;CALLE MAYOR 7
FRAGO (EL) | AYUNTAMIENTO | PLAZA MAYOR 1;FRAGO (EL);1;1;U;A;Z;AYUNTAMIENTO;PLAZA MAYOR 1
FRASNO (EL) | CENTRO MULTIUSOS DE EL FRASNO | AVDA ZARAGOZA 32;FRASNO (EL);1;1;U;A;Z;CENTRO MULTIUSOS DE EL FRASNO;AVDA ZARAGOZA 32
FRÉSCANO | CASA CONSISTORIAL (BAJO DERECHA) | PLAZA ESPAÑA 1;FRÉSCANO;1;1;U;A;Z;CASA CONSISTORIAL (BAJO DERECHA);PLAZA ESPAÑA 1
FUENDEJALÓN | CONSULTORIO MÉDICO | CALLE CONSTITUCION 2;FUENDEJALÓN;1;1;U;A;Z;CONSULTORIO MÉDICO;CALLE CONSTITUCION 2
FUENDETODOS | EDIFICIO MUNICIPAL - AYUNTAMIENTO | CALLE CORTES DE ARAGON 7;FUENDETODOS;1;1;U;A;Z;EDIFICIO MUNICIPAL - AYUNTAMIENTO;CALLE CORTES DE ARAGON 7
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;1;A;A;F;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;1;B;G;M;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;1;C;N;Z;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;2;A;A;F;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;2;B;G;M;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE EBRO | AYUNTAMIENTO | PLAZA CONSTITUCION (DE LA) 4;FUENTES DE EBRO;1;2;C;N;Z;AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) 4
FUENTES DE JILOCA | AYUNTAMIENTO-SALON DE ACTOS | CALLE EXCMA.DIPUTACION 19;FUENTES DE JILOCA;1;1;U;A;Z;AYUNTAMIENTO-SALON DE ACTOS;CALLE EXCMA.DIPUTACION 19
GALLOCANTA | AYUNTAMIENTO-SALON DE ACTOS | CALLE SAN PEDRO S/N;GALLOCANTA;1;1;U;A;Z;AYUNTAMIENTO-SALON DE ACTOS;CALLE SAN PEDRO S/N
GALLUR | COLEGIO PUBLICO | CALLE MIGUEL SERVET S/N;GALLUR;1;1;A;A;L;COLEGIO PUBLICO;CALLE MIGUEL SERVET S/N
GALLUR | COLEGIO PUBLICO | CALLE MIGUEL SERVET S/N;GALLUR;1;1;B;M;Z;COLEGIO PUBLICO;CALLE MIGUEL SERVET S/N
GALLUR | CASA DE CULTURA | CALLE BAJA 2;GALLUR;2;1;A;A;K;CASA DE CULTURA;CALLE BAJA 2
GALLUR | CASA DE CULTURA | CALLE BAJA 2;GALLUR;2;1;B;L;Z;CASA DE CULTURA;CALLE BAJA 2
GELSA | CASA CONSISTORIAL | PLAZA MAYOR 1;GELSA;1;1;A;A;K;CASA CONSISTORIAL;PLAZA MAYOR 1
GELSA | CASA CONSISTORIAL | PLAZA MAYOR 1;GELSA;1;1;B;L;Z;CASA CONSISTORIAL;PLAZA MAYOR 1
GODOJOS | SALON AYUNTAMIENTO | PLAZA PLAZA S/N;GODOJOS;1;1;U;A;Z;SALON AYUNTAMIENTO;PLAZA PLAZA S/N
GOTOR | CASA CONSISTORIAL | CALLE HORNO 2;GOTOR;1;1;U;A;Z;CASA CONSISTORIAL;CALLE HORNO 2
GRISEL | SALON POLIVALENTE AYUNTAMIENTO | CALLE BARRIO ALTO S/N;GRISEL;1;1;U;A;Z;SALON POLIVALENTE AYUNTAMIENTO;CALLE BARRIO ALTO S/N
GRISÉN | CENTRO SOCIAL Y HOGAR DEL PENSIONISTA | PLAZA IGLESIA (LA) 2;GRISÉN;1;1;U;A;Z;CENTRO SOCIAL Y HOGAR DEL PENSIONISTA;PLAZA IGLESIA (LA) 2
HERRERA DE LOS NAVARROS | CASA DE CULTURA | CALLE BARRANQUILLO S/N;HERRERA DE LOS NAVARROS;1;1;U;A;Z;CASA DE CULTURA;CALLE BARRANQUILLO S/N
IBDES | C.R.A. MESA-PIEDRA-ALTO CAMPILLO | CALLE RUA 69;IBDES;1;1;U;A;Z;C.R.A. MESA-PIEDRA-ALTO CAMPILLO;CALLE RUA 69
ILLUECA | COLEGIO BENEDICTO XIII | CALLE FUEROS DE ARAGON 24;ILLUECA;1;1;A;A;K;COLEGIO BENEDICTO XIII;CALLE FUEROS DE ARAGON 24
ILLUECA | COLEGIO BENEDICTO XIII | CALLE FUEROS DE ARAGON 24;ILLUECA;1;1;B;L;Z;COLEGIO BENEDICTO XIII;CALLE FUEROS DE ARAGON 24
ILLUECA | COLEGIO BENEDICTO XIII | CALLE FUEROS DE ARAGON 24;ILLUECA;1;2;A;A;K;COLEGIO BENEDICTO XIII;CALLE FUEROS DE ARAGON 24
ILLUECA | COLEGIO BENEDICTO XIII | CALLE FUEROS DE ARAGON 24;ILLUECA;1;2;B;L;Z;COLEGIO BENEDICTO XIII;CALLE FUEROS DE ARAGON 24
ISUERRE | CASA CONSISTORIAL | CALLE MAYOR 6;ISUERRE;1;1;U;A;Z;CASA CONSISTORIAL;CALLE MAYOR 6
JARABA | AYUNTAMIENTO-LOCAL DE 3ªEDAD | PLAZA AFAN DE RIVERA 3;JARABA;1;1;U;A;Z;AYUNTAMIENTO-LOCAL DE 3ªEDAD;PLAZA AFAN DE RIVERA 3
JARQUE DE MONCAYO | AYUNTAMIENTO | PLAZA AYUNTAMIENTO 1;JARQUE DE MONCAYO;1;1;U;A;Z;AYUNTAMIENTO;PLAZA AYUNTAMIENTO 1
JAULÍN | COLEGIO PÚBLICO SAN CRISTOBAL | CALLE SAN CRISTOBAL 1;JAULÍN;1;1;U;A;Z;COLEGIO PÚBLICO SAN CRISTOBAL;CALLE SAN CRISTOBAL 1
JOYOSA (LA) | CASA DE JUVENTUD | CALLE RAMON Y CAJAL 6;JOYOSA (LA);1;1;A;A;K;CASA DE JUVENTUD;CALLE RAMON Y CAJAL 6
JOYOSA (LA) | CASA DE JUVENTUD | CALLE RAMON Y CAJAL 6;JOYOSA (LA);1;1;B;L;Z;CASA DE JUVENTUD;CALLE RAMON Y CAJAL 6
LAGATA | CASA CONSISTORIAL | PLAZA AYUNTAMIENTO (DEL) 18;LAGATA;1;1;U;A;Z;CASA CONSISTORIAL;PLAZA AYUNTAMIENTO (DEL) 18
LANGA DEL CASTILLO | AYUNTAMIENTO | CALLE BUENOS AIRES 6;LANGA DEL CASTILLO;1;1;U;A;Z;AYUNTAMIENTO;CALLE BUENOS AIRES 6
LAYANA | AYUNTAMIENTO | CALLE BAÑALES (DE LOS) S/N;LAYANA;1;1;U;A;Z;AYUNTAMIENTO;CALLE BAÑALES (DE LOS) S/N
LÉCERA | CASA DE CULTURA - SALON DE ACTOS | CALLE MAYOR 25;LÉCERA;1;1;U;A;Z;CASA DE CULTURA - SALON DE ACTOS;CALLE MAYOR 25
LECIÑENA | CAMARA AGRARIA | CALLE MURILLO 2;LECIÑENA;1;1;A;A;L;CAMARA AGRARIA;CALLE MURILLO 2
